ship_name,ship_type,country,battery_name,battery_family,code,code_rank,range_yards,log_range_yards,shell_size_inch,log_shell_size_inch,rate_of_fire,log_rate_of_fire,damage_rating,log_damage_rating,fire_control_positions,speed_threshold_knot,range_band,range_band_rank,aspect,aspect_narrow,fire_control_value,group_mean_fire_control_value,group_mean_residual
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,18.0,Medium,1,Broad,0,4.0,4.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,18.0,Medium,1,Narrow,1,2.0,2.5714285714285716,-0.5714285714285716
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,18.0,Long,2,Broad,0,3.0,3.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,18.0,Long,2,Narrow,1,2.0,2.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,18.0,Extreme,3,Broad,0,2.0,2.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,18.0,Extreme,3,Narrow,1,1.0,1.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,27.0,Short,0,Broad,0,5.0,5.571428571428571,-0.5714285714285712
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,27.0,Short,0,Narrow,1,3.0,3.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,27.0,Medium,1,Broad,0,3.0,3.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,27.0,Medium,1,Narrow,1,2.0,2.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,27.0,Long,2,Broad,0,2.0,2.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,27.0,Long,2,Narrow,1,1.0,1.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,27.0,Extreme,3,Broad,0,2.0,2.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,27.0,Extreme,3,Narrow,1,1.0,1.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,36.0,Short,0,Broad,0,4.0,4.571428571428571,-0.5714285714285712
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,36.0,Short,0,Narrow,1,2.0,2.5714285714285716,-0.5714285714285716
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,36.0,Medium,1,Broad,0,2.0,2.5714285714285716,-0.5714285714285716
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,36.0,Medium,1,Narrow,1,1.0,1.5714285714285714,-0.5714285714285714
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,36.0,Long,2,Broad,0,2.0,2.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,36.0,Long,2,Narrow,1,1.0,1.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,36.0,Extreme,3,Broad,0,1.0,1.5714285714285714,-0.5714285714285714
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,36.0,Extreme,3,Narrow,1,1.0,1.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,45.0,Short,0,Broad,0,3.0,3.5714285714285716,-0.5714285714285716
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,45.0,Short,0,Narrow,1,2.0,2.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,45.0,Medium,1,Broad,0,2.0,2.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,45.0,Medium,1,Narrow,1,1.0,1.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,45.0,Long,2,Broad,0,1.0,1.5714285714285714,-0.5714285714285714
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,45.0,Long,2,Narrow,1,1.0,1.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,45.0,Extreme,3,Broad,0,1.0,1.0,0.0
Yoshino,LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,45.0,Extreme,3,Narrow,1,1.0,1.0,0.0
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,9.0,Short,0,Broad,0,7.0,5.902439024390244,1.0975609756097562
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,9.0,Short,0,Narrow,1,4.0,3.4390243902439024,0.5609756097560976
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,9.0,Medium,1,Broad,0,4.0,3.2195121951219514,0.7804878048780486
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,9.0,Medium,1,Narrow,1,3.0,2.1463414634146343,0.8536585365853657
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,9.0,Long,2,Broad,0,3.0,2.2195121951219514,0.7804878048780486
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,9.0,Long,2,Narrow,1,2.0,1.3414634146341464,0.6585365853658536
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,9.0,Extreme,3,Broad,0,2.0,1.853658536585366,0.14634146341463405
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,9.0,Extreme,3,Narrow,1,1.0,1.0975609756097562,-0.09756097560975618
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,18.0,Short,0,Broad,0,5.0,4.219512195121951,0.7804878048780486
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,18.0,Short,0,Narrow,1,3.0,2.4390243902439024,0.5609756097560976
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,18.0,Medium,1,Broad,0,3.0,2.2195121951219514,0.7804878048780486
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,18.0,Medium,1,Narrow,1,2.0,1.3414634146341464,0.6585365853658536
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,18.0,Long,2,Broad,0,2.0,1.8780487804878048,0.12195121951219523
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,18.0,Long,2,Narrow,1,1.0,1.0975609756097562,-0.09756097560975618
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,18.0,Extreme,3,Broad,0,2.0,1.4146341463414633,0.5853658536585367
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,18.0,Extreme,3,Narrow,1,1.0,0.8048780487804879,0.19512195121951215
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Short,0,Broad,0,4.0,3.2195121951219514,0.7804878048780486
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Short,0,Narrow,1,2.0,2.097560975609756,-0.09756097560975618
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Medium,1,Broad,0,2.0,1.9024390243902438,0.09756097560975618
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Medium,1,Narrow,1,1.0,1.0975609756097562,-0.09756097560975618
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Long,2,Broad,0,2.0,1.4146341463414633,0.5853658536585367
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Long,2,Narrow,1,1.0,1.0,0.0
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Extreme,3,Broad,0,1.0,1.0975609756097562,-0.09756097560975618
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,27.0,Extreme,3,Narrow,1,1.0,0.8048780487804879,0.19512195121951215
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Short,0,Broad,0,3.0,2.4390243902439024,0.5609756097560976
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Short,0,Narrow,1,2.0,1.3658536585365855,0.6341463414634145
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Medium,1,Broad,0,2.0,1.4146341463414633,0.5853658536585367
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Medium,1,Narrow,1,1.0,1.024390243902439,-0.024390243902439046
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Long,2,Broad,0,1.0,1.1219512195121952,-0.12195121951219523
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Long,2,Narrow,1,1.0,0.8048780487804879,0.19512195121951215
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Extreme,3,Broad,0,1.0,0.8048780487804879,0.19512195121951215
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,36.0,Extreme,3,Narrow,1,1.0,0.34146341463414637,0.6585365853658536
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Short,0,Broad,0,3.0,2.3658536585365852,0.6341463414634148
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Short,0,Narrow,1,2.0,1.3902439024390243,0.6097560975609757
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Medium,1,Broad,0,2.0,1.3414634146341464,0.6585365853658536
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Medium,1,Narrow,1,1.0,1.024390243902439,-0.024390243902439046
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Long,2,Broad,0,1.0,1.024390243902439,-0.024390243902439046
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Long,2,Narrow,1,1.0,0.8048780487804879,0.19512195121951215
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Extreme,3,Broad,0,1.0,0.8048780487804879,0.19512195121951215
Yoshino,LightCruiser,Japan,4.7''/40 QF Type 41,4.7''/40 QF,Z,0,9899.0,9.200189020919808,4.7,1.547562508716013,6.0,1.791759469228055,12.0,2.4849066497880004,2.0,45.0,Extreme,3,Narrow,1,1.0,0.34146341463414637,0.6585365853658536
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,9.0,Short,0,Broad,0,11.0,10.142857142857142,0.8571428571428577
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,9.0,Short,0,Narrow,1,6.0,5.571428571428571,0.4285714285714288
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,9.0,Medium,1,Broad,0,7.0,6.142857142857143,0.8571428571428568
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,9.0,Medium,1,Narrow,1,4.0,3.5714285714285716,0.4285714285714284
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,9.0,Long,2,Broad,0,5.0,4.571428571428571,0.4285714285714288
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,9.0,Long,2,Narrow,1,3.0,2.5714285714285716,0.4285714285714284
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,9.0,Extreme,3,Broad,0,4.0,3.5714285714285716,0.4285714285714284
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,9.0,Extreme,3,Narrow,1,2.0,2.0,0.0
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,18.0,Short,0,Broad,0,7.0,6.571428571428571,0.4285714285714288
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,18.0,Short,0,Narrow,1,4.0,4.0,0.0
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,18.0,Medium,1,Broad,0,4.0,4.0,0.0
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,18.0,Medium,1,Narrow,1,3.0,2.5714285714285716,0.4285714285714284
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,18.0,Long,2,Broad,0,3.0,3.0,0.0
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,18.0,Long,2,Narrow,1,2.0,2.0,0.0
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,18.0,Extreme,3,Broad,0,2.0,2.0,0.0
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,18.0,Extreme,3,Narrow,1,1.0,1.0,0.0
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,27.0,Short,0,Broad,0,6.0,5.571428571428571,0.4285714285714288
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,27.0,Short,0,Narrow,1,3.0,3.0,0.0
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,27.0,Medium,1,Broad,0,3.0,3.0,0.0
Yoshino (1901),LightCruiser,Japan,15cm/45 EOC/VSM,15cm/45 EOC/VSM,X,2,12282.0,9.415890054889344,6.0,1.791759469228055,6.0,1.791759469228055,16.0,2.772588722239781,1.0,27.0,Medium,1,Narrow,1,2.0,2.0,0.0
