battery_id,ship_name,ship_type,country,battery_name,observed_code,observed_left,latent_left,latent_minus_observed,rounded_latent,rounded_delta,internal_exact,internal_mae,internal_max_abs,range_yards,shell_size_inch,rate_of_fire,damage_rating,best_true_code,p_observed_code,p_best_true_code,observed_code_mu,best_code_mu,observed_code_z,best_code_z,log_likelihood_gain_best_vs_observed,is_reassigned_by_em,review_score
9,Naniwa,LightCruiser,Japan,15cm RKL/35 C/80,Z,6.0,5.450577076085739,-0.5494229239142614,5,-1.0,0.95,0.05,1.0,7869.0,5.9,5.0,17.0,Z,0.9989962184491642,0.9989962184491642,5.5645389445571,5.5645389445571,-0.11926468917335484,-0.11926468917335484,0.0,False,0.5010037815508358
31,Fuso,Battleship,Japan,15cm/35 EOC,Z,6.0,5.450577076085739,-0.5494229239142614,5,-1.0,0.95,0.05,1.0,8828.0,6.0,5.0,16.0,Z,0.9989962184491642,0.9989962184491642,5.5645389445571,5.5645389445571,-0.11926468917335484,-0.11926468917335484,0.0,False,0.5010037815508358
33,Itsukushima,LightCruiser,Japan,4.7''/40 QF Type 41,Z,6.0,5.450577076085739,-0.5494229239142614,5,-1.0,0.95,0.05,1.0,8412.0,4.7,4.5,12.0,Z,0.9989962184491642,0.9989962184491642,5.5645389445571,5.5645389445571,-0.11926468917335484,-0.11926468917335484,0.0,False,0.5010037815508358
37,Matsushima,LightCruiser,Japan,4.7''/40 QF Type 41,Z,6.0,5.450577076085739,-0.5494229239142614,5,-1.0,0.95,0.05,1.0,8412.0,4.7,4.5,12.0,Z,0.9989962184491642,0.9989962184491642,5.5645389445571,5.5645389445571,-0.11926468917335484,-0.11926468917335484,0.0,False,0.5010037815508358
41,Kongo,ArmoredCruiser,Japan,15cm RKL/25 C/75,Z,6.0,5.450577076085739,-0.5494229239142614,5,-1.0,0.95,0.05,1.0,6110.0,5.9,4.5,16.0,Z,0.9989962184491642,0.9989962184491642,5.5645389445571,5.5645389445571,-0.11926468917335484,-0.11926468917335484,0.0,False,0.5010037815508358
44,Maya,PatrolGunboat,Japan,12cm/25 Krupp C/78,Z,6.0,5.450577076085739,-0.5494229239142614,5,-1.0,0.95,0.05,1.0,5711.0,4.7,3.0,12.0,Z,0.9989962184491642,0.9989962184491642,5.5645389445571,5.5645389445571,-0.11926468917335484,-0.11926468917335484,0.0,False,0.5010037815508358
45,Saikyo Maru,ArmedMerchantCruiser,Japan,4.7in/40 EOC Pattern P,Z,6.0,5.450577076085739,-0.5494229239142614,5,-1.0,0.95,0.05,1.0,8412.0,4.7,4.5,12.0,Z,0.9989962184491642,0.9989962184491642,5.5645389445571,5.5645389445571,-0.11926468917335484,-0.11926468917335484,0.0,False,0.5010037815508358
49,Tenryu,LightCruiser,Japan,12cm/25 Krupp C/78,Z,6.0,5.450577076085739,-0.5494229239142614,5,-1.0,0.95,0.05,1.0,5711.0,4.7,3.0,12.0,Z,0.9989962184491642,0.9989962184491642,5.5645389445571,5.5645389445571,-0.11926468917335484,-0.11926468917335484,0.0,False,0.5010037815508358
51,Takao,LightCruiser,Japan,12cm/25 Krupp C/78,Z,6.0,5.450577076085739,-0.5494229239142614,5,-1.0,0.95,0.05,1.0,5711.0,4.7,3.0,12.0,Z,0.9989962184491642,0.9989962184491642,5.5645389445571,5.5645389445571,-0.11926468917335484,-0.11926468917335484,0.0,False,0.5010037815508358
111,Tsukushi,LightCruiser,Japan,12cm/32 EOC M,Z,6.0,5.450577076085739,-0.5494229239142614,5,-1.0,0.95,0.05,1.0,6743.0,4.7,4.0,11.0,Z,0.9989962184491642,0.9989962184491642,5.5645389445571,5.5645389445571,-0.11926468917335484,-0.11926468917335484,0.0,False,0.5010037815508358
148,Kai Che,LightCruiser,China,12cm RKL/35 C/80,Z,6.0,5.450577076085739,-0.5494229239142614,5,-1.0,0.95,0.05,1.0,8797.0,4.7,4.0,13.0,Z,0.9989962184491642,0.9989962184491642,5.5645389445571,5.5645389445571,-0.11926468917335484,-0.11926468917335484,0.0,False,0.5010037815508358
150,King Ch'ing,LightCruiser,China,4.75''/22 40-pdr 1.32-Ton BLR,Z,6.0,5.450577076085739,-0.5494229239142614,5,-1.0,0.95,0.05,1.0,5198.0,4.8,3.0,12.0,Z,0.9989962184491642,0.9989962184491642,5.5645389445571,5.5645389445571,-0.11926468917335484,-0.11926468917335484,0.0,False,0.5010037815508358
152,Nan Thin,LightCruiser,China,12cm RKL/35 C/80,Z,6.0,5.450577076085739,-0.5494229239142614,5,-1.0,0.95,0.05,1.0,8797.0,4.7,4.0,13.0,Z,0.9989962184491642,0.9989962184491642,5.5645389445571,5.5645389445571,-0.11926468917335484,-0.11926468917335484,0.0,False,0.5010037815508358
154,Pao Min,LightCruiser,China,12cm RKL/35 C/80,Z,6.0,5.450577076085739,-0.5494229239142614,5,-1.0,0.95,0.05,1.0,8797.0,4.7,4.0,13.0,Z,0.9989962184491642,0.9989962184491642,5.5645389445571,5.5645389445571,-0.11926468917335484,-0.11926468917335484,0.0,False,0.5010037815508358
47,Katsuragi,LightCruiser,Japan,12cm/25 Krupp C/78,Z,6.0,5.3740614920467,-0.6259385079533004,5,-1.0,0.925,0.075,1.0,5711.0,4.7,3.0,12.0,Z,0.9991705497458618,0.9991705497458618,5.5645389445571,5.5645389445571,-0.1993406608096656,-0.1993406608096656,0.0,False,0.5008294502541382
12,Chi Yuan,LightCruiser,China,15cm RKL/35 C/80,Z,3.0,3.8025250446316754,0.8025250446316754,4,1.0,0.775,0.225,1.0,7818.0,5.9,4.0,17.0,Z,0.9999835166847404,0.9999835166847404,5.5645389445571,5.5645389445571,-1.8440031118526847,-1.8440031118526847,0.0,False,0.5000164833152596
19,Chao Yung,LightCruiser,China,4.75''/22 40-pdr 1.32-Ton BLR,Z,3.0,3.8025250446316754,0.8025250446316754,4,1.0,0.775,0.225,1.0,5198.0,4.8,3.0,12.0,Z,0.9999835166847404,0.9999835166847404,5.5645389445571,5.5645389445571,-1.8440031118526847,-1.8440031118526847,0.0,False,0.5000164833152596
21,Chih Yuan,LightCruiser,China,15cm RKL/35 C/80,Z,3.0,3.8025250446316754,0.8025250446316754,4,1.0,0.775,0.225,1.0,7818.0,5.9,4.0,17.0,Z,0.9999835166847404,0.9999835166847404,5.5645389445571,5.5645389445571,-1.8440031118526847,-1.8440031118526847,0.0,False,0.5000164833152596
23,King Yuan,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,3.8025250446316754,0.8025250446316754,4,1.0,0.775,0.225,1.0,7818.0,5.9,4.0,17.0,Z,0.9999835166847404,0.9999835166847404,5.5645389445571,5.5645389445571,-1.8440031118526847,-1.8440031118526847,0.0,False,0.5000164833152596
25,Ping Yuen,ArmoredCruiser,China,15cm RKL/35 C/80,Z,3.0,3.8025250446316754,0.8025250446316754,4,1.0,0.775,0.225,1.0,7818.0,5.9,4.0,17.0,Z,0.9999835166847404,0.9999835166847404,5.5645389445571,5.5645389445571,-1.8440031118526847,-1.8440031118526847,0.0,False,0.5000164833152596
27,Kuang Chia,LightCruiser,China,12cm RKL/35 C/80,Z,3.0,3.8025250446316754,0.8025250446316754,4,1.0,0.775,0.225,1.0,8797.0,4.7,4.0,13.0,Z,0.9999835166847404,0.9999835166847404,5.5645389445571,5.5645389445571,-1.8440031118526847,-1.8440031118526847,0.0,False,0.5000164833152596
28,Wei Yuen,PatrolGunboat,China,Armstrong 7'' Gun,Z,3.0,3.8025250446316754,0.8025250446316754,4,1.0,0.775,0.225,1.0,7818.0,7.0,4.0,20.0,Z,0.9999835166847404,0.9999835166847404,5.5645389445571,5.5645389445571,-1.8440031118526847,-1.8440031118526847,0.0,False,0.5000164833152596
29,Wei Yuen,PatrolGunboat,China,Armstrong 4.7'' Gun,Z,3.0,3.8025250446316754,0.8025250446316754,4,1.0,0.775,0.225,1.0,8797.0,4.7,4.0,13.0,Z,0.9999835166847404,0.9999835166847404,5.5645389445571,5.5645389445571,-1.8440031118526847,-1.8440031118526847,0.0,False,0.5000164833152596
